SKU;UPC;ProductName;Description;Price;Category;Attribute;MetaTitle;MetaDescription;MetaKeywords;Qty;Stock;Managestock;BaseImage;Weight;is_processed
"LH2";"747872901485";"Giagni LH2 Giagni, Hawthorne 60"" White Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Hawthorne 60"" White Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH2-MB Hawthorne 60"" White Slipper Tub with  Ball and Claw Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"0.00";"";"";"";"";"";"9999";"In Stock";"No";"LH2-MB.jpg";"200";"1"
"LH2-MB-B";"747872901447";"Giagni LH2-MB-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH2-MB-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2227,5";"";"";"";"";"";"9999";"In Stock";"No";"LH2-MB-B.jpg";"200";"1"
"LH2-ORB-B";"747872901454";"Giagni LH2-ORB-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH2-ORB-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Oil Rubbed Bronze</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2334,375";"";"";"";"";"";"9999";"In Stock";"No";"LH2-ORB-B.jpg";"200";"1"
"LH2-PC-B";"747872901423";"Giagni LH2-PC-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH2-PC-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1884,375";"";"";"";"";"";"9999";"In Stock";"No";"LH2-PC-B.jpg";"200";"1"
"LH2-SN-B";"747872901430";"Giagni LH2-SN-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH2-SN-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2171,25";"";"";"";"";"";"9999";"In Stock";"No";"LH2-SN-B.jpg";"200";"1"
"LH3";"747872901560";"Giagni LH3 Giagni, Hawthorne 60"" White Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Hawthorne 60"" White Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH3-MB Hawthorne 60"" White Slipper Tub with Ball and Claw Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"0.00";"";"";"";"";"";"9999";"In Stock";"No";"LH3-MB.jpg";"200";"1"
"LH3-MB-B";"747872901522";"Giagni LH3-MB-B Giagni, Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH3-MB-B Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2025";"";"";"";"";"";"9999";"In Stock";"No";"LH3-MB-B.jpg";"200";"1"
"LH3-ORB-B";"747872901539";"Giagni LH3-ORB-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH3-ORB-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Oil Rubbed Bronze</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2120,625";"";"";"";"";"";"9999";"In Stock";"No";"LH3-ORB-B.jpg";"200";"1"
"LH3-PC-B";"747872901508";"Giagni LH3-PC-B Giagni, Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH3-PC-B Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1726,875";"";"";"";"";"";"9999";"In Stock";"No";"LH3-PC-B.jpg";"200";"1"
"LH3-SN-B";"747872901515";"Giagni LH3-SN-B Giagni, Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH3-SN-B Hawthorne 60"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1974,375";"";"";"";"";"";"9999";"In Stock";"No";"LH3-SN-B.jpg";"200";"1"
"LN1";"747872901645";"Giagni LN1 Giagni, Newton 67"" White Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Newton 67"" White Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN1-MB Newton 67"" White Slipper Tub with Ball and Claw Feet Drain and Wall Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"0.00";"";"";"";"";"";"9999";"In Stock";"No";"LN1-MB.jpg";"225";"1"
"LN1-MB-B";"747872901607";"Giagni LN1-MB-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN1-MB-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet Drain and Wall Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2160";"";"";"";"";"";"9999";"In Stock";"No";"LN1-MB-B.jpg";"225";"1"
"LN1-ORB-B";"747872901614";"Giagni LN1-ORB-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN1-ORB-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet Drain and Wall Mount Faucet with Hand Shower and Lever Handles Oil Rubbed Bronze</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2250";"";"";"";"";"";"9999";"In Stock";"No";"LN1-ORB-B.jpg";"225";"1"
"LN1-PC-B";"747872901584";"Giagni LN1-PC-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN1-PC-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet Drain and Wall Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1873,125";"";"";"";"";"";"9999";"In Stock";"No";"LN1-PC-B.jpg";"225";"1"
"LN1-SN-B";"747872901591";"Giagni LN1-SN-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN1-SN-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet Drain and Wall Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2115";"";"";"";"";"";"9999";"In Stock";"No";"LN1-SN-B.jpg";"225";"1"
"LN2";"747872901720";"Giagni LN2 Giagni, Newton 67"" White Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Newton 67"" White Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN2-MB Newton 67"" White Slipper Tub with Ball and Claw Feet, Drain and Support brace and Floor Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"0.00";"";"";"";"";"";"9999";"In Stock";"No";"LN2-MB.jpg";"225";"1"
"LN2-MB-B";"747872901683";"Giagni LN2-MB-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN2-MB-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Support brace and Floor Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2446,875";"";"";"";"";"";"9999";"In Stock";"No";"LN2-MB-B.jpg";"225";"1"
"LN2-ORB-B";"747872901690";"Giagni LN2-ORB-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN2-ORB-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Support brace and Floor Mount Faucet with Hand Shower and Lever Handles Oil Rubbed Bronze</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2565";"";"";"";"";"";"9999";"In Stock";"No";"LN2-ORB-B.jpg";"225";"1"
"LN2-PC-B";"747872901669";"Giagni LN2-PC-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN2-PC-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Support brace and Floor Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2075,625";"";"";"";"";"";"9999";"In Stock";"No";"LN2-PC-B.jpg";"225";"1"
"LN2-SN-B";"747872901676";"Giagni LN2-SN-B Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain, Support brace and Floor Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Newton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort and large bathing well of this beautiful Slipper tub.  <br><ul><li>LN2-SN-B Newton 67"" Bisque Slipper Tub with Ball and Claw Feet, Drain and Support brace and Floor Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2385";"";"";"";"";"";"9999";"In Stock";"No";"LN2-SN-B.jpg";"225";"1"
